year,acc_code,km,province,vehicle_main,assumed_cause,accident_type,weather,latitude,longitude,total_vehicles,motorcycle,tricycle,private_car,van,pickup_passenger,bus,pickup_truck,truck_6w,truck_10w,truck_big,e_tan,other_vehicle,pedestrian,fatalities,serious_injured,minor_injured,total_injured,total_impact,month,accident_day,day_of_week,is_festival,is_risky_month
2022,5920043,1.645,49,7,9,17,5,17.11164595,104.1438836,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,30,6,0,0
2022,6320836,19.2,2,9,9,30,5,13.72702967,100.8117565,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,30,6,0,0
2022,5843830,22.37,22,9,9,30,5,13.96601764,100.3485149,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,30,6,0,0
2022,5745091,32.1,55,2,9,4,5,14.62822654,101.1743295,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,0,0,0
2022,6567115,0.1,2,9,9,116,5,13.685576,100.546125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,5919655,152.1,44,9,9,31,5,15.96429984,104.0013885,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,7424839,30.75,15,2,9,31,5,17.06421047,99.04925822,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,31,0,0,0
2022,5700199,140.775,68,7,9,30,5,15.36642049,99.79690252,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,5976529,62.815,50,7,9,31,5,6.876515804,100.9558663,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,7311563,138.636,19,9,9,4,5,14.94912297,102.0182544,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,6172059,101.3,57,3,9,17,5,15.00220962,100.34686,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,5782042,48.3,58,9,57,30,5,14.74612103,99.7933486,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,5739893,222.2,21,9,9,24,5,15.31141251,100.5816525,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,31,0,0,0
2022,5669441,136.6,29,9,9,30,5,13.85632276,101.5544307,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,31,0,0,0
2022,5738537,317.976,21,2,15,24,5,15.49643563,100.1284933,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,31,0,0,0
2022,7331024,13.5,15,2,9,30,5,16.77014146,99.21161501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,31,0,0,0
2022,7331027,45.1,2,4,9,30,5,13.80577582,100.8882907,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,31,0,0,0
2022,5969743,139.8,19,7,9,30,5,14.95313965,102.0281812,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,7561494,1.281,2,9,9,4,5,13.78491081,100.4590712,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,6243204,9.66,19,14,9,30,5,15.02981528,102.0845747,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,0,0,0
2022,6080546,12.625,35,9,57,30,5,16.68961598,100.5291644,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,31,0,0,0
2022,5969925,219.6,59,7,15,4,5,8.684802845,99.33505295,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2,1,31,0,0,0
2022,5646879,36.0,8,15,84,40,5,13.570516,100.919791,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,0,0,0
2022,5955691,129.866,25,7,9,30,5,18.38186731,103.6067256,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,5652908,9.4,2,7,9,4,5,13.73003911,100.7263416,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,6243197,320.76,24,9,9,31,5,18.5241038,100.5669513,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,5925704,27.9,72,7,9,30,5,18.57997991,98.88213246,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,7311162,143.3,19,14,9,30,5,14.96013368,102.0586458,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,0,0,0
2022,5975377,291.733,56,7,9,31,5,13.69884843,102.4911332,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,5962535,13.5,17,9,9,4,5,13.9115425,99.98672514,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,31,0,0,0
2022,7311551,14.185,19,3,9,30,5,14.63630805,101.518693,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,6242151,116.77,74,2,9,31,5,15.57732097,101.0641765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,31,0,0,0
2022,7586912,15.611,21,7,9,30,5,15.35875449,100.48722,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0
2022,6243282,42.25,71,9,15,4,5,20.25311831,100.0998983,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,31,0,0,0
2022,5956852,83.5,58,9,9,31,5,14.59828553,100.1538965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,31,0,0,0
2022,7419351,26.048,66,5,29,40,5,17.36769338,102.8187919,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,31,0,0,0
2022,6243203,7.9,6,4,9,31,5,16.63417704,101.9163573,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,31,0,0,0
2022,5955673,165.75,25,9,9,31,5,18.2868181,103.8954815,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,31,0,0,0
2022,5706529,27.8,58,9,9,4,5,14.84738009,99.7877857,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,31,0,0,0
2022,5783405,15.252,2,2,9,30,5,13.85189044,100.5638695,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,31,0,0,0
2022,6567103,3.3,52,2,9,116,5,13.659965,100.539386,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,31,0,0,0
2022,6127340,20.5,55,7,57,30,5,14.61279196,101.0783279,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,31,0,0,0
2022,6242180,53.3,68,6,9,31,5,15.57135773,99.58167939,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,31,0,0,0
2022,6331361,0.93,20,7,9,30,5,8.664314495,99.9207267,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,6079668,127.6,35,9,9,30,5,16.81838288,100.2418703,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,6073887,5.575,72,9,9,31,5,19.08721377,98.8932073,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6086141,4.325,67,7,9,31,5,17.49567546,100.115321,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,6330358,78.2,9,9,9,31,5,13.30648077,101.0013941,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,7596069,235.15,20,9,41,4,5,8.944286929,99.89706425,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6330919,18.8,2,9,9,31,0,13.73027361,100.8101231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6330921,31.6,52,9,9,30,5,13.64479564,100.8830765,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6330824,4.6,9,9,15,4,5,13.11016164,100.9430185,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6317795,285.75,20,4,9,30,5,8.204832254,99.58077012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6147931,2.013,74,9,9,30,5,16.38592323,101.1698395,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,6,0,0
2022,5919644,36.775,4,14,9,31,5,16.83029819,103.3686018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,6,0,0
2022,6330874,86.8,9,6,9,30,5,13.23396643,100.9995246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6319602,2.45,20,5,9,30,5,8.387636096,99.98358427,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,6343871,71.45,42,7,57,30,5,12.99577912,101.4851761,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,5661238,33.01,58,5,57,30,5,14.32480848,100.2511588,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,6514007,8.8,64,7,9,24,0,14.32980334,100.653981,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6004257,10.6,72,2,9,4,5,18.88651056,99.03238444,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,5919707,49.52,75,9,9,31,5,17.91710481,101.9101184,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,6,0,0
2022,7565651,92.55,13,4,9,30,5,7.809255426,99.59089546,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,7595554,20.35,49,2,41,30,5,17.03776218,104.2892217,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,5998642,10.01,19,5,9,30,5,15.03171925,102.0871442,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,7518552,20.7,37,4,62,24,5,16.21043266,102.911379,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6144038,50.4,19,7,9,4,5,14.65915732,101.3363349,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,5920040,4.35,74,2,9,4,5,16.75949624,101.2157053,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,6144612,229.0,19,5,9,4,5,14.41401324,101.8615383,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,2,1,2,6,0,0
2022,5920485,169.523,61,2,15,4,5,17.01034062,99.79141472,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,6514005,66.77,64,5,9,4,5,14.23888561,100.7297453,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,7444435,23.0,52,9,9,4,5,13.59530227,100.8034754,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,7514324,163.4,72,2,71,4,5,19.98158176,99.24741982,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,6950166,62.455,70,7,9,30,5,14.66363088,100.4049352,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6252578,37.42,42,11,9,30,5,12.77382762,101.1711645,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,5707791,36.55,58,11,9,4,2,14.79620021,100.1700273,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,6338305,28.163,42,13,9,4,5,12.83946322,101.1215222,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,6,0,0
2022,7331036,6.532,74,7,9,4,5,16.77274039,101.2302589,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,5919802,42.847,4,7,9,30,5,16.66102614,103.1764698,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,6219459,258.7,20,6,9,30,5,8.367917291,99.41663502,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,5998971,191.6,29,7,9,31,0,14.16612088,101.8946904,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,7514492,179.651,72,7,9,4,5,20.06014894,99.36142443,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,2,6,0,0
2022,5998968,183.464,29,5,9,4,0,14.11379511,101.847918,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,2,6,0,0
2022,5919651,4.3,15,2,9,30,5,16.83017495,99.15907858,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,6,0,0
2022,6567107,22.05,44,7,9,116,5,16.222668,103.802806,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,2,6,0,0
2022,6128500,1.9,55,9,9,30,5,14.72185666,100.802806,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,7584942,19.0,15,5,9,30,5,16.88291067,98.57628821,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6177946,25.5,3,3,15,17,5,14.15760362,99.30393128,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
2022,6003668,4.2,72,9,9,4,5,18.84764468,99.01373236,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,7594237,13.3,2,7,41,30,5,13.73086247,100.7616448,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,5776621,57.07,72,7,9,30,5,18.4324004,98.68403255,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,6127552,2.8,55,7,62,30,5,14.52906249,100.937697,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,7443487,25.1,2,6,9,4,5,13.72543243,100.4058605,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,7590104,76.7,58,9,9,4,5,14.54572058,100.1319909,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,7443664,23.4,2,9,9,4,5,13.7062934,100.4066169,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0
2022,6184970,87.8,58,2,9,31,5,14.63197148,100.1510346,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,6003747,160.025,26,4,9,30,5,14.60683273,103.1251699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,7585760,138.35,19,9,9,30,5,14.94808381,102.0160362,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,7593708,23.025,11,4,15,116,5,15.97889769,101.8918955,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0
2022,5919618,9.1,4,4,9,30,5,16.73764664,103.6702537,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,2,2,0,0
2022,6190450,78.65,58,2,9,4,5,14.56071074,100.1416656,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,5674754,51.9,2,9,9,4,5,13.76108496,100.696148,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,6253196,55.0,58,2,15,24,5,14.78308047,99.74470942,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,7576871,41.8,6,4,9,30,5,16.08666858,102.3979694,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,6003792,9.35,72,9,9,4,5,18.89346146,99.01012747,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,5997873,21.335,18,9,15,4,5,17.43381706,104.2396921,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,6177951,26.46,3,6,9,30,5,13.79719051,99.58498655,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,6208160,37.4,59,9,15,40,5,8.736022794,99.21085863,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,0,0
2022,7444133,20.5,2,2,9,4,5,13.68107545,100.4066571,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,6208162,68.8,59,9,9,30,5,8.728896592,99.15956943,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,5998742,129.2,72,7,9,30,5,18.14624429,98.35417716,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,5863087,68.2,59,7,9,30,5,8.723745387,99.15776698,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,6003794,10.93,72,2,9,4,5,18.90598961,99.00307326,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,6317825,11.8,20,7,9,31,5,8.675535896,99.82316671,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,5950578,187.8,73,9,9,31,5,12.81015097,99.94415043,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,7418937,191.196,23,7,9,24,5,6.404919389,101.764335,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,6073200,34.375,72,7,15,4,5,19.07209839,98.93865465,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,6343780,20.202,9,4,9,30,5,13.49356467,101.1650249,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,7419387,78.492,30,2,9,4,5,6.817872154,101.0739934,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,7419469,86.31,30,7,9,30,0,6.803035004,101.1433714,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,7580036,7.93,6,5,9,31,5,16.87580618,102.2944307,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,7577578,8.7,6,9,9,30,5,16.44563959,102.7670976,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,7414480,0.685,19,7,9,30,0,14.98001837,102.0961001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,7444702,3.3,2,9,9,4,5,13.67478162,100.4596817,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,5667999,2.3,9,9,9,4,5,12.94550843,100.9259033,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,7414473,93.85,19,7,9,4,5,14.84421443,101.6241199,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,6330847,88.5,9,9,9,4,5,13.2195534,101.0050392,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,5920483,168.929,61,2,9,4,5,17.01086898,99.78585719,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0
2022,5950599,136.75,73,7,9,4,5,13.24042329,99.82361464,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,7576857,1.02,66,9,9,4,5,17.3793253,102.7430409,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,0,0
2022,6086653,147.0,71,7,9,24,5,19.73252267,99.62745397,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0
2022,6513265,114.29,68,7,9,30,5,15.18881482,99.69556867,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,7443509,5.9,2,2,15,4,5,13.77144811,100.5520933,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,6144078,17.1,19,5,9,30,0,15.01294817,101.6867977,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,6003730,6.26,72,9,9,4,5,18.86633889,99.01514588,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,7602722,58.2,19,5,62,30,0,14.66246839,101.4050209,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,6144077,17.1,19,9,9,4,0,15.01294558,101.686956,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,5843374,7.0,2,15,84,4,5,13.75367078,100.587516,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0
2022,7414463,117.76,19,4,9,30,0,14.87410871,101.8413359,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,5992496,105.56,30,6,9,30,5,6.855962986,101.267606,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,7579050,11.5,2,2,71,4,5,13.8195727,100.5586485,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,6942825,0.12,58,2,9,4,5,14.46487455,100.1325729,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,6149274,1.7,21,5,9,30,5,15.62622178,100.1094174,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,6144173,243.25,19,7,9,31,0,14.49968968,101.9374797,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0
2022,6144169,238.75,19,7,9,31,0,14.47519292,101.9132861,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,7027306,3.4,19,7,9,30,5,14.89037758,101.6865778,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,6513272,88.8,58,9,9,30,5,14.6390641,100.1499081,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2022,6003670,4.475,72,9,9,30,5,18.8501399,99.01392816,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0
2022,7441695,31.5,2,9,57,30,5,13.78712528,100.409562,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0
2022,6943706,8.4,58,5,23,31,5,14.47125314,100.039444,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,0,0
2022,7564935,18.3,52,9,9,4,5,13.67886025,100.7234462,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,2,2,0,0
2022,6219928,270.6,20,7,9,30,5,8.303863442,99.49510573,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0
2022,6344010,48.0,64,9,9,4,5,14.13312932,100.6184175,4,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,3,2,2,0,0
2022,7595299,291.85,67,7,46,30,5,17.40312698,100.2311414,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0
2022,5882074,10.08,12,7,9,30,5,10.42524646,99.12977813,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0
2022,6252319,291.9,20,7,9,4,5,8.177081138,99.62891577,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,3,2,2,0,0
2022,5919653,85.5,15,7,23,31,5,16.41887884,99.00492667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0
2022,6240190,23.6,7,14,9,30,5,12.85104543,102.1085858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,0,0
2022,7007824,0.02,27,14,9,30,5,13.93548596,100.7517233,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,3,2,2,0,0
2022,7441043,10.6,3,4,15,30,5,14.28713138,99.75409437,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,2,2,0,0
2022,5950657,149.25,73,4,23,31,5,13.1359045,99.859457,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0
2022,6513957,58.135,27,6,9,4,5,14.00771525,100.4522171,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,3,2,2,0,0
2022,6144808,35.6,39,7,83,31,0,6.554371426,101.2613377,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,2,2,0,0
2022,7596163,1.09,45,4,51,40,5,15.21043815,101.1301938,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0
2022,5889360,67.95,63,5,9,31,5,17.29610906,102.2138357,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,0,0
2022,6128508,1.15,55,9,57,30,5,14.71391581,100.7760429,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0
2022,5952532,73.0,74,9,57,31,5,16.98283809,101.401746,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,0,0
2022,6208132,20.45,59,7,9,30,0,8.735919402,99.02058004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,2,2,0,0
2022,7594119,257.45,21,6,41,30,5,15.26133248,100.3280175,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,2,2,0,0
2022,6218742,8.85,20,7,9,4,5,8.329893881,99.92331503,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,3,2,2,0,0
2022,5919659,167.927,61,2,9,4,5,17.01156662,99.77645873,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,2,2,0,0
